timestamp,combination,source_file,views.sum.view.throughput_fps,views.sum.view.avg_inference_time_ms,views.sum.view.inference_count,views.sum.view.avg_wait_to_preprocess_ms,views.sum.view.dropped_frames_due_to_full_queue,views.sum.view.exec_cpu,views.sum.view.exec_npu0,views.sum.view.exec_npu1,views.sum.view.static_infer_sel,views.sum.view.static_load_sel,views.sum.x.view_throughput__static_infer_sel,views.sum.x.view_wait__static_load_sel,views.mean.view.throughput_fps,views.mean.view.avg_inference_time_ms,views.mean.view.inference_count,views.mean.view.avg_wait_to_preprocess_ms,views.mean.view.dropped_frames_due_to_full_queue,views.mean.view.exec_cpu,views.mean.view.exec_npu0,views.mean.view.exec_npu1,views.mean.view.static_infer_sel,views.mean.view.static_load_sel,views.mean.x.view_throughput__static_infer_sel,views.mean.x.view_wait__static_load_sel,views.max.view.throughput_fps,views.max.view.avg_inference_time_ms,views.max.view.inference_count,views.max.view.avg_wait_to_preprocess_ms,views.max.view.dropped_frames_due_to_full_queue,views.max.view.exec_cpu,views.max.view.exec_npu0,views.max.view.exec_npu1,views.max.view.static_infer_sel,views.max.view.static_load_sel,views.max.x.view_throughput__static_infer_sel,views.max.x.view_wait__static_load_sel,views.count.views,y1_total_throughput_fps,y2_drop_rate_fps
2025-09-13 11:42:42,combination_12,xgboost_model/performance_data/performance/performance_20250913_114039.json,32.33,543.85,455.0,5194.13,1225.0,1.0,1.0,1.0,356.4,181.4,2456.991,153675.108,10.776666666666666,181.28333333333333,151.66666666666666,1731.3766666666668,408.3333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,118.8,60.46666666666667,818.997,51225.036,20.92,382.24,285.0,3733.34,721.0,1.0,1.0,1.0,214.9,105.2,1121.3120000000001,153675.108,3.0,32.32,40.8333
2025-09-13 11:43:13,combination_13,xgboost_model/performance_data/performance/performance_20250913_114039.json,34.38,556.9,470.0,5272.64,1214.0,1.0,1.0,1.0,310.8,177.60000000000002,2264.568,122764.98000000001,11.46,185.63333333333333,156.66666666666666,1757.5466666666669,404.6666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,103.60000000000001,59.20000000000001,754.8560000000001,40921.66,20.62,420.51,285.0,4061.94,691.0,1.0,1.0,1.0,196.4,101.4,1105.232,122764.98000000001,3.0,34.38,40.4667
2025-09-13 11:43:44,combination_2,xgboost_model/performance_data/performance/performance_20250913_114039.json,16.39,1167.72,316.0,9702.52,1282.0,2.0,1.0,0.0,315.1,105.2,1042.623,179168.224,5.463333333333334,389.24,105.33333333333333,3234.1733333333336,427.3333333333333,0.6666666666666666,0.3333333333333333,0.0,105.03333333333335,35.06666666666667,347.541,59722.74133333333,8.15,904.81,202.0,7999.4,751.0,1.0,1.0,0.0,214.9,105.2,716.3850000000001,179168.224,3.0,16.39,42.7333
2025-09-13 11:44:15,combination_3,xgboost_model/performance_data/performance/performance_20250913_114039.json,15.07,1216.52,283.0,10031.03,1296.0,2.0,0.0,1.0,324.1,464.7,1055.5890000000002,873603.471,5.023333333333333,405.50666666666666,94.33333333333333,3343.6766666666667,432.0,0.6666666666666666,0.0,0.3333333333333333,108.03333333333335,154.9,351.86300000000006,291201.157,7.7,927.74,178.0,8151.1,751.0,1.0,0.0,1.0,214.9,464.7,746.1300000000001,873603.471,3.0,15.07,43.2
2025-09-13 11:44:46,combination_4,xgboost_model/performance_data/performance/performance_20250913_114039.json,17.619999999999997,1215.22,302.0,9685.630000000001,1342.0,2.0,1.0,0.0,269.5,101.4,907.2549999999999,151820.136,5.873333333333332,405.0733333333333,100.66666666666667,3228.5433333333335,447.3333333333333,0.6666666666666666,0.3333333333333333,0.0,89.83333333333333,33.800000000000004,302.4183333333333,50606.712,10.29,959.11,178.0,8188.39,745.0,1.0,1.0,0.0,196.4,101.4,625.632,151820.136,3.0,17.63,44.7333
2025-09-13 11:45:17,combination_5,xgboost_model/performance_data/performance/performance_20250913_114039.json,25.01,369.39,390.0,3358.1800000000003,1119.0,1.0,1.0,1.0,170.0,566.1,1396.226,1068474.561,8.336666666666668,123.13,130.0,1119.3933333333334,373.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,56.666666666666664,188.70000000000002,465.4086666666667,356158.187,10.27,143.19,215.0,2003.73,561.0,1.0,1.0,1.0,96.9,464.7,676.3620000000001,931133.331,3.0,25.01,37.3
2025-09-13 11:45:48,combination_6,xgboost_model/performance_data/performance/performance_20250913_114039.json,16.720000000000002,1302.72,299.0,10304.449999999999,1137.0,2.0,0.0,1.0,280.7,427.4,942.378,666419.176,5.573333333333334,434.24,99.66666666666667,3434.816666666666,379.0,0.6666666666666666,0.0,0.3333333333333333,93.56666666666666,142.46666666666667,314.12600000000003,222139.72533333334,9.38,1039.44,181.0,8745.21,641.0,1.0,0.0,1.0,196.4,427.4,675.36,666419.176,3.0,16.72,37.9
2025-09-13 11:46:19,combination_7,xgboost_model/performance_data/performance/performance_20250913_114039.json,24.24,372.94,383.0,3248.76,878.0,1.0,1.0,1.0,172.2,532.6,1426.521,870354.762,8.08,124.31333333333333,127.66666666666667,1082.92,292.6666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,57.4,177.53333333333333,475.507,290118.254,8.77,133.86,209.0,1640.55,472.0,1.0,1.0,1.0,87.9,427.4,703.2,701171.07,3.0,24.24,29.2667
2025-09-13 11:46:50,combination_8,xgboost_model/performance_data/performance/performance_20250913_114039.json,20.669999999999998,1349.47,364.0,11990.2,1156.0,2.0,1.0,0.0,450.0,15.0,1315.712,0.0,6.89,449.8233333333333,121.33333333333333,3996.7333333333336,385.3333333333333,0.6666666666666666,0.3333333333333333,0.0,150.0,5.0,438.5706666666667,0.0,17.58,648.14,278.0,6055.18,586.0,1.0,1.0,0.0,214.9,15.0,680.346,0.0,3.0,20.67,38.5333
2025-09-13 11:47:21,combination_9,xgboost_model/performance_data/performance/performance_20250913_114039.json,28.119999999999997,602.15,431.0,5718.67,1167.0,1.0,1.0,1.0,350.5,479.7,1956.354,781537.107,9.373333333333333,200.71666666666667,143.66666666666666,1906.2233333333334,389.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,116.83333333333333,159.9,652.118,260512.36899999998,18.07,416.06,280.0,4036.86,670.0,1.0,1.0,1.0,214.9,464.7,741.2850000000001,781537.107,3.0,28.12,38.9
2025-09-13 11:47:56,combination_1,xgboost_model/performance_data/performance/performance_20250913_114726.json,8.53,2135.31,244.0,17498.78,1548.0,3.0,0.0,0.0,423.6,0.0,495.30100000000004,0.0,2.8433333333333333,711.77,81.33333333333333,5832.926666666666,516.0,1.0,0.0,0.0,141.20000000000002,0.0,165.10033333333334,0.0,6.51,1003.41,187.0,8990.58,776.0,1.0,0.0,0.0,214.9,0.0,214.9,0.0,3.0,8.53,51.6
2025-09-13 11:48:27,combination_10,xgboost_model/performance_data/performance/performance_20250913_114726.json,32.04,537.49,471.0,5040.530000000001,1302.0,1.0,1.0,1.0,307.1,442.4,1998.971,538310.2999999999,10.68,179.16333333333333,157.0,1680.176666666667,434.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,102.36666666666667,147.46666666666667,666.3236666666667,179436.76666666663,18.81,390.61,286.0,3781.03,732.0,1.0,1.0,1.0,196.4,427.4,768.24,538310.2999999999,3.0,32.04,43.4
2025-09-13 11:48:58,combination_11,xgboost_model/performance_data/performance/performance_20250913_114726.json,23.7,1203.0,381.0,10862.67,1492.0,2.0,0.0,1.0,464.9,76.2,1798.211,0.0,7.8999999999999995,401.0,127.0,3620.89,497.3333333333333,0.6666666666666666,0.0,0.3333333333333333,154.96666666666667,25.400000000000002,599.4036666666667,0.0,20.23,581.88,284.0,5458.01,747.0,1.0,0.0,1.0,214.9,76.2,1084.328,0.0,3.0,23.7,49.7333
2025-09-13 11:49:29,combination_12,xgboost_model/performance_data/performance/performance_20250913_114726.json,32.379999999999995,537.51,457.0,5113.43,1302.0,1.0,1.0,1.0,356.4,181.4,2468.626,151596.356,10.793333333333331,179.17,152.33333333333334,1704.4766666666667,434.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,118.8,60.46666666666667,822.8753333333334,50532.11866666667,20.82,377.19,284.0,3672.4,729.0,1.0,1.0,1.0,214.9,105.2,1115.952,151596.356,3.0,32.38,43.4
2025-09-13 11:50:00,combination_13,xgboost_model/performance_data/performance/performance_20250913_114726.json,34.02,569.9300000000001,468.0,5385.2300000000005,1255.0,1.0,1.0,1.0,310.8,177.60000000000002,2235.3360000000002,122069.376,11.340000000000002,189.9766666666667,156.0,1795.0766666666668,418.3333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,103.60000000000001,59.20000000000001,745.1120000000001,40689.792,20.51,431.8,285.0,4181.39,720.0,1.0,1.0,1.0,196.4,101.4,1099.336,122069.376,3.0,34.01,41.8333
2025-09-13 11:50:31,combination_2,xgboost_model/performance_data/performance/performance_20250913_114726.json,16.200000000000003,1202.18,312.0,9780.869999999999,1336.0,2.0,1.0,0.0,315.1,105.2,1032.1820000000002,175264.252,5.400000000000001,400.7266666666667,104.0,3260.2899999999995,445.3333333333333,0.6666666666666666,0.3333333333333333,0.0,105.03333333333335,35.06666666666667,344.06066666666675,58421.41733333334,8.15,936.14,197.0,8114.86,752.0,1.0,1.0,0.0,214.9,105.2,716.3850000000001,175264.252,3.0,16.19,44.5333
2025-09-13 11:51:02,combination_3,xgboost_model/performance_data/performance/performance_20250913_114726.json,15.33,1249.98,294.0,10459.380000000001,1355.0,2.0,0.0,1.0,324.1,464.7,1034.275,881703.1919999999,5.11,416.66,98.0,3486.4600000000005,451.6666666666667,0.6666666666666666,0.0,0.3333333333333333,108.03333333333335,154.9,344.7583333333334,293901.06399999995,7.53,969.49,191.0,8562.02,751.0,1.0,0.0,1.0,214.9,464.7,729.657,881703.1919999999,3.0,15.33,45.1667
2025-09-13 11:51:33,combination_4,xgboost_model/performance_data/performance/performance_20250913_114726.json,17.66,1247.56,310.0,9905.77,1315.0,2.0,1.0,0.0,269.5,101.4,894.563,147175.002,5.886666666666667,415.8533333333333,103.33333333333333,3301.9233333333336,438.3333333333333,0.6666666666666666,0.3333333333333333,0.0,89.83333333333333,33.800000000000004,298.18766666666664,49058.334,10.17,995.28,184.0,8454.34,753.0,1.0,1.0,0.0,196.4,101.4,618.336,147175.002,3.0,17.67,43.8333
2025-09-13 11:52:04,combination_5,xgboost_model/performance_data/performance/performance_20250913_114726.json,25.049999999999997,367.25,396.0,3326.05,1116.0,1.0,1.0,1.0,170.0,566.1,1396.933,1055607.294,8.35,122.41666666666667,132.0,1108.6833333333334,372.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,56.666666666666664,188.70000000000002,465.64433333333335,351869.098,10.1,141.19,220.0,1977.28,598.0,1.0,1.0,1.0,96.9,464.7,686.052,918842.016,3.0,25.05,37.2
2025-09-13 11:52:35,combination_6,xgboost_model/performance_data/performance/performance_20250913_114726.json,16.21,1239.3400000000001,281.0,9982.39,1135.0,2.0,0.0,1.0,280.7,427.4,938.893,731097.6179999999,5.403333333333333,413.1133333333334,93.66666666666667,3327.463333333333,378.3333333333333,0.6666666666666666,0.0,0.3333333333333333,93.56666666666666,142.46666666666667,312.96433333333334,243699.20599999998,9.18,963.45,169.0,8271.82,638.0,1.0,0.0,1.0,196.4,427.4,660.96,731097.6179999999,3.0,16.21,37.8333
2025-09-13 11:53:06,combination_7,xgboost_model/performance_data/performance/performance_20250913_114726.json,24.46,370.07,388.0,3448.8,964.0,1.0,1.0,1.0,172.2,532.6,1404.8790000000001,864098.964,8.153333333333334,123.35666666666667,129.33333333333334,1149.6000000000001,321.3333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,57.4,177.53333333333333,468.29300000000006,288032.988,8.97,133.04,222.0,1892.98,499.0,1.0,1.0,1.0,87.9,427.4,661.008,664957.468,3.0,24.45,32.1333
2025-09-13 11:53:38,combination_8,xgboost_model/performance_data/performance/performance_20250913_114726.json,20.849999999999998,1330.6799999999998,363.0,11827.35,1168.0,2.0,1.0,0.0,450.0,15.0,1333.435,0.0,6.949999999999999,443.55999999999995,121.0,3942.4500000000003,389.3333333333333,0.6666666666666666,0.3333333333333333,0.0,150.0,5.0,444.4783333333333,0.0,17.7,651.29,275.0,6042.72,584.0,1.0,1.0,0.0,214.9,15.0,684.99,0.0,3.0,20.84,38.9333
2025-09-13 11:54:08,combination_9,xgboost_model/performance_data/performance/performance_20250913_114726.json,28.6,587.43,436.0,5574.49,1306.0,1.0,1.0,1.0,350.5,479.7,2002.962,756131.958,9.533333333333333,195.80999999999997,145.33333333333334,1858.1633333333332,435.3333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,116.83333333333333,159.9,667.654,252043.986,18.19,406.65,281.0,3947.35,721.0,1.0,1.0,1.0,214.9,464.7,770.355,756131.958,3.0,28.6,43.5333
2025-09-13 11:54:43,combination_1,xgboost_model/performance_data/performance/performance_20250913_115413.json,8.52,2146.62,244.0,17380.02,1551.0,3.0,0.0,0.0,423.6,0.0,494.447,0.0,2.84,715.54,81.33333333333333,5793.34,517.0,1.0,0.0,0.0,141.20000000000002,0.0,164.81566666666666,0.0,6.51,1049.59,187.0,9160.68,777.0,1.0,0.0,0.0,214.9,0.0,227.794,0.0,3.0,8.52,51.7
2025-09-13 11:55:14,combination_10,xgboost_model/performance_data/performance/performance_20250913_115413.json,32.17,522.9300000000001,474.0,4916.98,1317.0,1.0,1.0,1.0,307.1,442.4,2025.5210000000002,530950.472,10.723333333333334,174.31000000000003,158.0,1638.993333333333,439.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,102.36666666666667,147.46666666666667,675.1736666666667,176983.49066666665,18.63,377.41,285.0,3674.7,737.0,1.0,1.0,1.0,196.4,427.4,784.08,530950.472,3.0,32.16,43.9
2025-09-13 11:55:45,combination_11,xgboost_model/performance_data/performance/performance_20250913_115413.json,23.82,1208.2800000000002,380.0,10948.94,1492.0,2.0,0.0,1.0,464.9,76.2,1801.4170000000001,0.0,7.94,402.76000000000005,126.66666666666667,3649.646666666667,497.3333333333333,0.6666666666666666,0.0,0.3333333333333333,154.96666666666667,25.400000000000002,600.4723333333334,0.0,20.37,580.34,284.0,5479.84,746.0,1.0,0.0,1.0,214.9,76.2,1091.832,0.0,3.0,23.82,49.7333
2025-09-13 11:56:16,combination_12,xgboost_model/performance_data/performance/performance_20250913_115413.json,32.56,531.28,458.0,5090.1900000000005,1342.0,1.0,1.0,1.0,356.4,181.4,2487.127,154004.38400000002,10.853333333333333,177.09333333333333,152.66666666666666,1696.7300000000002,447.3333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,118.8,60.46666666666667,829.0423333333333,51334.794666666676,20.89,371.99,286.0,3626.27,731.0,1.0,1.0,1.0,214.9,105.2,1119.704,154004.38400000002,3.0,32.55,44.7333
2025-09-13 11:56:47,combination_13,xgboost_model/performance_data/performance/performance_20250913_115413.json,34.1,577.76,467.0,5426.570000000001,1287.0,1.0,1.0,1.0,310.8,177.60000000000002,2233.2639999999997,122614.90800000001,11.366666666666667,192.58666666666667,155.66666666666666,1808.8566666666668,429.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,103.60000000000001,59.20000000000001,744.4213333333332,40871.636000000006,20.72,439.39,285.0,4217.35,731.0,1.0,1.0,1.0,196.4,101.4,1110.5919999999999,122614.90800000001,3.0,34.09,42.9
2025-09-13 11:57:18,combination_2,xgboost_model/performance_data/performance/performance_20250913_115413.json,15.780000000000001,1236.74,301.0,9919.08,1383.0,2.0,1.0,0.0,315.1,105.2,1014.8900000000001,179795.216,5.260000000000001,412.24666666666667,100.33333333333333,3306.36,461.0,0.6666666666666666,0.3333333333333333,0.0,105.03333333333335,35.06666666666667,338.2966666666667,59931.738666666664,8.07,962.86,189.0,8210.0,761.0,1.0,1.0,0.0,214.9,105.2,709.3530000000001,179795.216,3.0,15.78,46.1
2025-09-13 11:57:49,combination_3,xgboost_model/performance_data/performance/performance_20250913_115413.json,15.17,1190.33,287.0,9699.970000000001,1401.0,2.0,0.0,1.0,324.1,464.7,1054.4370000000001,888831.69,5.056666666666667,396.77666666666664,95.66666666666667,3233.3233333333337,467.0,0.6666666666666666,0.0,0.3333333333333333,108.03333333333335,154.9,351.47900000000004,296277.23,7.6,903.96,182.0,7787.27,761.0,1.0,0.0,1.0,214.9,464.7,736.44,888831.69,3.0,15.17,46.7
2025-09-13 11:58:20,combination_4,xgboost_model/performance_data/performance/performance_20250913_115413.json,17.580000000000002,1293.78,304.0,10088.08,1355.0,2.0,1.0,0.0,269.5,101.4,889.61,152023.95,5.86,431.26,101.33333333333333,3362.693333333333,451.6666666666667,0.6666666666666666,0.3333333333333333,0.0,89.83333333333333,33.800000000000004,296.5366666666667,50674.65,10.24,1039.51,182.0,8588.83,759.0,1.0,1.0,0.0,196.4,101.4,622.592,152023.95,3.0,17.59,45.1667
2025-09-13 11:58:51,combination_5,xgboost_model/performance_data/performance/performance_20250913_115413.json,25.16,361.05,396.0,3305.05,1221.0,1.0,1.0,1.0,170.0,566.1,1411.61,966198.702,8.386666666666667,120.35000000000001,132.0,1101.6833333333334,407.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,56.666666666666664,188.70000000000002,470.53666666666663,322066.234,9.52,132.06,224.0,1737.04,620.0,1.0,1.0,1.0,96.9,464.7,733.533,807202.488,3.0,25.16,40.7
2025-09-13 11:59:22,combination_6,xgboost_model/performance_data/performance/performance_20250913_115413.json,16.5,1304.42,295.0,10344.52,1102.0,2.0,0.0,1.0,280.7,427.4,936.0899999999999,656678.73,5.5,434.8066666666667,98.33333333333333,3448.1733333333336,367.3333333333333,0.6666666666666666,0.0,0.3333333333333333,93.56666666666666,142.46666666666667,312.03,218892.91,9.32,1036.31,176.0,8808.07,629.0,1.0,0.0,1.0,196.4,427.4,671.04,656678.73,3.0,16.5,36.7333
2025-09-13 11:59:53,combination_7,xgboost_model/performance_data/performance/performance_20250913_115413.json,24.5,369.07,385.0,3278.73,922.0,1.0,1.0,1.0,172.2,532.6,1433.343,880676.556,8.166666666666666,123.02333333333333,128.33333333333334,1092.91,307.3333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,57.4,177.53333333333333,477.781,293558.852,8.97,130.88,213.0,1662.8,463.0,1.0,1.0,1.0,87.9,427.4,693.5310000000001,710680.72,3.0,24.5,30.7333
2025-09-13 12:00:24,combination_8,xgboost_model/performance_data/performance/performance_20250913_115413.json,20.7,1352.1,364.0,12041.72,1134.0,2.0,1.0,0.0,450.0,15.0,1315.2960000000003,0.0,6.8999999999999995,450.7,121.33333333333333,4013.9066666666663,378.0,0.6666666666666666,0.3333333333333333,0.0,150.0,5.0,438.4320000000001,0.0,17.62,647.95,278.0,6023.03,567.0,1.0,1.0,0.0,214.9,15.0,681.8940000000001,0.0,3.0,20.71,37.8
2025-09-13 12:00:56,combination_9,xgboost_model/performance_data/performance/performance_20250913_115413.json,28.41,603.39,431.0,5764.58,1288.0,1.0,1.0,1.0,350.5,479.7,1969.3070000000002,783186.7919999999,9.47,201.13,143.66666666666666,1921.5266666666666,429.3333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,116.83333333333333,159.9,656.4356666666667,261062.26399999997,18.31,419.05,280.0,4079.22,694.0,1.0,1.0,1.0,214.9,464.7,747.099,783186.7919999999,3.0,28.41,42.9333
2025-09-13 12:01:30,combination_1,xgboost_model/performance_data/performance/performance_20250913_120100.json,8.48,2140.91,242.0,17358.190000000002,1563.0,3.0,0.0,0.0,423.6,0.0,492.65999999999997,0.0,2.8266666666666667,713.6366666666667,80.66666666666667,5786.063333333334,521.0,1.0,0.0,0.0,141.20000000000002,0.0,164.22,0.0,6.47,1008.5,185.0,8797.35,782.0,1.0,0.0,0.0,214.9,0.0,212.751,0.0,3.0,8.48,52.1
2025-09-13 12:02:01,combination_10,xgboost_model/performance_data/performance/performance_20250913_120100.json,31.93,535.27,470.0,5063.53,1323.0,1.0,1.0,1.0,307.1,442.4,1998.534,545935.1159999999,10.643333333333333,178.42333333333332,156.66666666666666,1687.8433333333332,441.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,102.36666666666667,147.46666666666667,666.178,181978.37199999997,18.66,388.17,286.0,3786.19,737.0,1.0,1.0,1.0,196.4,427.4,769.68,545935.1159999999,3.0,31.93,44.1
2025-09-13 12:02:32,combination_11,xgboost_model/performance_data/performance/performance_20250913_120100.json,23.49,1211.03,378.0,10939.24,1498.0,2.0,0.0,1.0,464.9,76.2,1783.729,0.0,7.829999999999999,403.6766666666667,126.0,3646.4133333333334,499.3333333333333,0.6666666666666666,0.0,0.3333333333333333,154.96666666666667,25.400000000000002,594.5763333333333,0.0,20.04,581.55,282.0,5504.11,749.0,1.0,0.0,1.0,214.9,76.2,1074.144,0.0,3.0,23.49,49.9333
2025-09-13 12:03:03,combination_12,xgboost_model/performance_data/performance/performance_20250913_120100.json,32.5,540.28,456.0,5117.01,1340.0,1.0,1.0,1.0,356.4,181.4,2468.643,153598.312,10.833333333333334,180.09333333333333,152.0,1705.67,446.6666666666667,0.3333333333333333,0.3333333333333333,0.3333333333333333,118.8,60.46666666666667,822.881,51199.437333333335,21.09,378.9,285.0,3656.95,730.0,1.0,1.0,1.0,214.9,105.2,1130.424,153598.312,3.0,32.51,44.6667
2025-09-13 12:03:34,combination_13,xgboost_model/performance_data/performance/performance_20250913_120100.json,34.04,575.97,464.0,5390.14,1291.0,1.0,1.0,1.0,310.8,177.60000000000002,2230.6119999999996,125677.18800000001,11.346666666666666,191.99,154.66666666666666,1796.7133333333334,430.3333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,103.60000000000001,59.20000000000001,743.5373333333332,41892.396,20.77,436.78,285.0,4150.72,728.0,1.0,1.0,1.0,196.4,101.4,1113.272,125677.18800000001,3.0,34.05,43.0333
2025-09-13 12:04:05,combination_2,xgboost_model/performance_data/performance/performance_20250913_120100.json,15.91,1149.83,299.0,9562.6,1397.0,2.0,1.0,0.0,315.1,105.2,1031.457,199279.308,5.303333333333334,383.27666666666664,99.66666666666667,3187.5333333333333,465.6666666666667,0.6666666666666666,0.3333333333333333,0.0,105.03333333333335,35.06666666666667,343.819,66426.436,8.0,877.15,192.0,7668.31,757.0,1.0,1.0,0.0,214.9,105.2,703.2,199279.308,3.0,15.91,46.5667
2025-09-13 12:04:36,combination_3,xgboost_model/performance_data/performance/performance_20250913_120100.json,14.99,1223.3200000000002,285.0,10244.6,1402.0,2.0,0.0,1.0,324.1,464.7,1031.429,911783.2229999999,4.996666666666667,407.77333333333337,95.0,3414.866666666667,467.3333333333333,0.6666666666666666,0.0,0.3333333333333333,108.03333333333335,154.9,343.8096666666667,303927.741,7.45,934.59,183.0,8282.51,758.0,1.0,0.0,1.0,214.9,464.7,721.9050000000001,911783.2229999999,3.0,14.99,46.7333
2025-09-13 12:05:07,combination_4,xgboost_model/performance_data/performance/performance_20250913_120100.json,17.490000000000002,1250.44,309.0,9896.11,1328.0,2.0,1.0,0.0,269.5,101.4,892.8580000000001,142461.93000000002,5.830000000000001,416.81333333333333,103.0,3298.7033333333334,442.6666666666667,0.6666666666666666,0.3333333333333333,0.0,89.83333333333333,33.800000000000004,297.6193333333334,47487.310000000005,10.14,994.14,180.0,8491.16,751.0,1.0,1.0,0.0,196.4,101.4,616.5120000000001,142461.93000000002,3.0,17.49,44.2667
2025-09-13 12:05:38,combination_5,xgboost_model/performance_data/performance/performance_20250913_120100.json,24.770000000000003,372.88,390.0,3322.5,1192.0,1.0,1.0,1.0,170.0,566.1,1398.4630000000002,1065666.768,8.256666666666668,124.29333333333334,130.0,1107.5,397.3333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,56.666666666666664,188.70000000000002,466.1543333333334,355222.256,10.22,141.39,212.0,2005.96,634.0,1.0,1.0,1.0,96.9,464.7,685.0830000000001,932169.612,3.0,24.77,39.7333
2025-09-13 12:06:09,combination_6,xgboost_model/performance_data/performance/performance_20250913_120100.json,16.75,1230.87,300.0,9948.97,1111.0,2.0,0.0,1.0,280.7,427.4,953.2460000000001,656118.836,5.583333333333333,410.28999999999996,100.0,3316.3233333333333,370.3333333333333,0.6666666666666666,0.0,0.3333333333333333,93.56666666666666,142.46666666666667,317.7486666666667,218706.27866666668,9.34,967.0,179.0,8413.83,633.0,1.0,0.0,1.0,196.4,427.4,672.48,656118.836,3.0,16.75,37.0333
